id	type	language	ownerInstitutionCode	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	year	habitat	fieldNumber	higherGeography	continent	country	decimalLatitude	decimalLongitude	geodeticDatum	footprintWKT
7a8d5b18-f828-4a5d-a120-c921c2c8be13	Event	en	NTNU-VM	7a8d5b18-f828-4a5d-a120-c921c2c8be13	31a72024-9bd5-423f-a1b7-19cee4ddd817	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: G|Treatment: Grazed control|Plot: 8  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03357703	7.256139301	WGS84	
33c6a5a5-944b-4d02-a8f1-a0bbb79335af	Event	en	NTNU-VM	33c6a5a5-944b-4d02-a8f1-a0bbb79335af	fbdeb4d1-548d-460f-abde-b6b63cf5caad	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: G|Treatment: Grazed control|Plot: 9  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03351396	7.256125068	WGS84	
0bdd7513-68c1-48eb-bb10-b8d9efa6ae65	Event	en	NTNU-VM	0bdd7513-68c1-48eb-bb10-b8d9efa6ae65	191663d5-ada3-47c8-a0af-1d1ffb3f4851	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: G|Treatment: Grazed control|Plot: 10  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03335948	7.255993481	WGS84	
1fe424a2-d261-452c-ac0d-fe873eba53a4	Event	en	NTNU-VM	1fe424a2-d261-452c-ac0d-fe873eba53a4	0895a299-7ab6-4bd0-ae97-2b03f5dd36db	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: H|Treatment: No grazing|Plot: 1  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03350281	7.26734826	WGS84	
3a218c46-8720-410d-b721-10861645ed93	Event	en	NTNU-VM	3a218c46-8720-410d-b721-10861645ed93	619a33bf-962e-4efc-8da3-96151b819d33	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: H|Treatment: No grazing|Plot: 2  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03370216	7.267477641	WGS84	
e6b9c1f5-5d38-4084-b3a2-a31fd38576d9	Event	en	NTNU-VM	e6b9c1f5-5d38-4084-b3a2-a31fd38576d9	84f2f201-f7c4-4b7a-9e4e-c42db44b8981	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: H|Treatment: No grazing|Plot: 3  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03357579	7.26743172	WGS84	
fdc99af3-82e7-498e-8bcf-b35175d5580a	Event	en	NTNU-VM	fdc99af3-82e7-498e-8bcf-b35175d5580a	a3f36797-d801-45a9-b1ee-24ec729b0a8b	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: H|Treatment: No grazing|Plot: 4  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03363081	7.267516084	WGS84	
784fb303-e213-48e4-bab3-91495bbf1eca	Event	en	NTNU-VM	784fb303-e213-48e4-bab3-91495bbf1eca	5674481f-b529-4f9a-8d76-dc8355dbcdaf	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: H|Treatment: No grazing|Plot: 5  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03367406	7.267391922	WGS84	
56dfd7de-7179-4bbe-94da-f518364dab86	Event	en	NTNU-VM	56dfd7de-7179-4bbe-94da-f518364dab86	8e14a0bb-9ff1-48fd-9a8d-938336b25ee5	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: H|Treatment: No grazing|Plot: 6  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03369202	7.267391019	WGS84	
adc1c4f9-22ab-4c11-9349-91f454ab5a2e	Event	en	NTNU-VM	adc1c4f9-22ab-4c11-9349-91f454ab5a2e	c8cf552d-e532-4a3b-aae9-7f40ca6e0ec6	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: H|Treatment: No grazing|Plot: 7  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03354769	7.267346002	WGS84	
8618566c-a373-4268-8ead-2adb54d226c2	Event	en	NTNU-VM	8618566c-a373-4268-8ead-2adb54d226c2	7a87430d-b92e-4f2b-a912-39c4887e2fa5	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: H|Treatment: No grazing|Plot: 8  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03342109	7.267282667	WGS84	
2aa6f2dc-3353-456b-8fd5-c9fdad87214d	Event	en	NTNU-VM	2aa6f2dc-3353-456b-8fd5-c9fdad87214d	74c37215-59b7-4f8d-90a8-7753c3381a7e	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: H|Treatment: No grazing|Plot: 9  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03352239	7.26746926	WGS84	
d6b978f3-e7db-491a-b7b5-a04cbf545a3e	Event	en	NTNU-VM	d6b978f3-e7db-491a-b7b5-a04cbf545a3e	f1a1b557-bc79-441e-8323-1e7640a8ecd4	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: H|Treatment: No grazing|Plot: 10  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03355737	7.267397794	WGS84	
c2bcd403-8dc0-44f6-bfad-8e8ff6cffd73	Event	en	NTNU-VM	c2bcd403-8dc0-44f6-bfad-8e8ff6cffd73	350696b9-a0d3-4803-9cdf-1d0b51c658fb	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: H|Treatment: Grazed control|Plot: 1  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03352296	7.268183714	WGS84	
5c5f1aca-2f72-4076-80d5-8da91d4d1b43	Event	en	NTNU-VM	5c5f1aca-2f72-4076-80d5-8da91d4d1b43	908ca96b-34ed-4b52-86d1-42ade5fe8939	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: H|Treatment: Grazed control|Plot: 2  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.0334684	7.268134179	WGS84	
e1d96316-e67f-47af-aa52-50bccaa432cf	Event	en	NTNU-VM	e1d96316-e67f-47af-aa52-50bccaa432cf	9438484f-c459-4d66-8dd3-8c678179b2d8	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: H|Treatment: Grazed control|Plot: 3  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03350361	7.268080129	WGS84	
1a6053d7-8959-4a61-9b50-e72c8cacde23	Event	en	NTNU-VM	1a6053d7-8959-4a61-9b50-e72c8cacde23	65444535-7b83-4876-bffb-af261c637d1f	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: H|Treatment: Grazed control|Plot: 4  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03356096	7.268338641	WGS84	
e3f088b7-66ed-4707-bdf7-d73d86aacc5f	Event	en	NTNU-VM	e3f088b7-66ed-4707-bdf7-d73d86aacc5f	e342c88d-f6eb-4abf-b658-93de8678a6cb	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: H|Treatment: Grazed control|Plot: 5  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03369538	7.268314455	WGS84	
ce53bb09-7954-4355-a817-b32006ca154f	Event	en	NTNU-VM	ce53bb09-7954-4355-a817-b32006ca154f	6cd2332f-4a5d-4405-ad1d-0e86271dab5f	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: H|Treatment: Grazed control|Plot: 6  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03370482	7.268348833	WGS84	
b731fed9-8256-4bc0-b10b-8937afa6cefd	Event	en	NTNU-VM	b731fed9-8256-4bc0-b10b-8937afa6cefd	c353bccf-56c9-464f-896c-8f4405c31730	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: H|Treatment: Grazed control|Plot: 7  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03371286	7.268278722	WGS84	
737c781e-f5e0-4ecf-b0cf-d4f525e1238a	Event	en	NTNU-VM	737c781e-f5e0-4ecf-b0cf-d4f525e1238a	795276b9-3cfb-42a1-9064-56051a147cc4	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: H|Treatment: Grazed control|Plot: 8  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03375635	7.268171976	WGS84	
a87d25ab-d993-42c6-9e63-988f40ea5ac4	Event	en	NTNU-VM	a87d25ab-d993-42c6-9e63-988f40ea5ac4	c36ed724-3ff6-4f17-b775-47ee8064e1ec	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: H|Treatment: Grazed control|Plot: 9  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03356808	7.268198872	WGS84	
cec3b48f-a0e4-41f0-bc1b-c6d8c69c4c61	Event	en	NTNU-VM	cec3b48f-a0e4-41f0-bc1b-c6d8c69c4c61	fa46f6b2-7699-4f59-8844-24267ca67d14	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: H|Treatment: Grazed control|Plot: 10  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.03358487	7.268110895	WGS84	
b5598490-9e21-4b8d-9cca-6db0d9b9c1ad	Event	en	NTNU-VM	b5598490-9e21-4b8d-9cca-6db0d9b9c1ad	fa5cc512-5348-4f12-a023-03e019109b4e	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: I|Treatment: No grazing|Plot: 1  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02775018	7.274467688	WGS84	
dae0a7ba-c706-4d59-976c-ca1567b94c4d	Event	en	NTNU-VM	dae0a7ba-c706-4d59-976c-ca1567b94c4d	2e7a3ff8-300a-495d-9c51-69a85e6e3e4d	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: I|Treatment: No grazing|Plot: 2  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02766088	7.274507009	WGS84	
e4d94d41-7fdd-4464-8cb8-4d061def5eba	Event	en	NTNU-VM	e4d94d41-7fdd-4464-8cb8-4d061def5eba	53e42d96-a82f-477f-9e33-725b5dea77ac	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: I|Treatment: No grazing|Plot: 3  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.0276786	7.274488698	WGS84	
0f846f6f-1d4d-4c07-bbd1-c45067b96265	Event	en	NTNU-VM	0f846f6f-1d4d-4c07-bbd1-c45067b96265	39102e37-2108-4946-b380-6cf50f02e878	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: I|Treatment: No grazing|Plot: 4  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02760818	7.274596766	WGS84	
6472a26c-ceaf-462e-849e-729b47c64951	Event	en	NTNU-VM	6472a26c-ceaf-462e-849e-729b47c64951	f8eeb66b-26e0-4daf-90a5-e64d01817477	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: I|Treatment: No grazing|Plot: 5  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02768092	7.274662816	WGS84	
c8d9955c-b30c-4f5f-976a-2320e822b993	Event	en	NTNU-VM	c8d9955c-b30c-4f5f-976a-2320e822b993	ac1acb3b-e21c-4f63-a389-5f0f77534797	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: I|Treatment: No grazing|Plot: 6  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02765353	7.274629341	WGS84	
b4d41389-90f7-4db3-be03-e8c98c94c820	Event	en	NTNU-VM	b4d41389-90f7-4db3-be03-e8c98c94c820	09b59ba5-2e67-4861-bc33-38d502cdf26a	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: I|Treatment: No grazing|Plot: 7  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02792398	7.27470291	WGS84	
21c24acc-a19b-405a-b6a2-5ba52343b77f	Event	en	NTNU-VM	21c24acc-a19b-405a-b6a2-5ba52343b77f	c94c6c7f-f579-4d7c-88e9-dfbfa49729d9	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: I|Treatment: No grazing|Plot: 8  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02788715	7.274635061	WGS84	
a435d78c-dec3-444a-8338-a56828422eed	Event	en	NTNU-VM	a435d78c-dec3-444a-8338-a56828422eed	5a1617b1-ef78-4085-8425-f2eb68edd3d8	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: I|Treatment: No grazing|Plot: 9  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02789682	7.274686847	WGS84	
ec4ca61b-4ec0-452e-98d3-9d7a7c14266a	Event	en	NTNU-VM	ec4ca61b-4ec0-452e-98d3-9d7a7c14266a	f70152bf-5ff5-4f88-ba44-df91ec393ad0	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: I|Treatment: No grazing|Plot: 10  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02793342	7.274737284	WGS84	
4771c910-0fab-4068-9a77-a0a3f3f045e0	Event	en	NTNU-VM	4771c910-0fab-4068-9a77-a0a3f3f045e0	1f073cf6-686e-405a-9fb4-4b1612a59021	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: I|Treatment: Grazed control|Plot: 1  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02780305	7.273715829	WGS84	
741db0de-72a4-4356-a158-f0ee2cf368ac	Event	en	NTNU-VM	741db0de-72a4-4356-a158-f0ee2cf368ac	b816cc17-04c2-4fe8-a050-1251e10b5ea9	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: I|Treatment: Grazed control|Plot: 2  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02786774	7.273851974	WGS84	
7bced365-edb3-4a2d-ba00-8f28f5ea8e29	Event	en	NTNU-VM	7bced365-edb3-4a2d-ba00-8f28f5ea8e29	e1291129-1b4e-4ef2-8285-99e3f4098c8f	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: I|Treatment: Grazed control|Plot: 3  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02777867	7.273908709	WGS84	
d6e55ce8-fa8a-4d2f-b950-fd1c092b12ef	Event	en	NTNU-VM	d6e55ce8-fa8a-4d2f-b950-fd1c092b12ef	add45529-8c07-482d-a51b-20969f6f144c	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: I|Treatment: Grazed control|Plot: 4  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02783183	7.273853774	WGS84	
9bf22153-c4fd-454a-94e4-0d9a5ae7f2c8	Event	en	NTNU-VM	9bf22153-c4fd-454a-94e4-0d9a5ae7f2c8	b1f146af-6e30-435e-b165-60a59b37f44e	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: I|Treatment: Grazed control|Plot: 5  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02784955	7.273835462	WGS84	
b571af1b-da9d-47e0-afbe-f62c0e595b40	Event	en	NTNU-VM	b571af1b-da9d-47e0-afbe-f62c0e595b40	216898cb-903d-4425-94c5-e2d957f744a3	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: I|Treatment: Grazed control|Plot: 6  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02792941	7.273761765	WGS84	
326e6546-8279-4480-8728-3ff7c1849852	Event	en	NTNU-VM	326e6546-8279-4480-8728-3ff7c1849852	34868e49-1f1d-4d0a-94ac-c8d633e7aa67	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: I|Treatment: Grazed control|Plot: 7  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02790202	7.273728291	WGS84	
771a63a6-1568-4bd4-8ff6-c8c245a30f8e	Event	en	NTNU-VM	771a63a6-1568-4bd4-8ff6-c8c245a30f8e	fbbc42f4-e462-42b2-be84-fc0829bd70d3	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: I|Treatment: Grazed control|Plot: 8  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02764031	7.273636869	WGS84	
134b2622-e149-480e-ad21-63db04565dad	Event	en	NTNU-VM	134b2622-e149-480e-ad21-63db04565dad	a9289aa4-64ae-4eb1-b067-8da521ace5f4	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: I|Treatment: Grazed control|Plot: 9  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02780142	7.273593946	WGS84	
81ed7ba2-38ff-4b45-bcb3-596453564869	Event	en	NTNU-VM	81ed7ba2-38ff-4b45-bcb3-596453564869	1bf80f89-e5c4-4ca4-ad7b-2ec2ee0e50a9	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: I|Treatment: Grazed control|Plot: 10  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02793932	7.273830963	WGS84	
f3780c67-acc5-420f-98c5-dda1dda29ff8	Event	en	NTNU-VM	f3780c67-acc5-420f-98c5-dda1dda29ff8	55defcf7-6eb0-4c66-84f3-ff9281cee3c3	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: J|Treatment: No grazing|Plot: 1  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.029074	7.278774816	WGS84	
02445a87-ac30-44bc-8b23-4e1a8de10edb	Event	en	NTNU-VM	02445a87-ac30-44bc-8b23-4e1a8de10edb	41df77ed-f2a1-49a2-9871-155f2a8f7b28	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: J|Treatment: No grazing|Plot: 2  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02916353	7.278752917	WGS84	
751a5ee6-a71d-4742-9b51-32a358d329b1	Event	en	NTNU-VM	751a5ee6-a71d-4742-9b51-32a358d329b1	5a3b1234-2f7a-4037-9e1a-70425dbfd8d2	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: J|Treatment: No grazing|Plot: 3  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02905628	7.278793126	WGS84	
59270d60-ecec-443e-b8d8-4e84318a3a94	Event	en	NTNU-VM	59270d60-ecec-443e-b8d8-4e84318a3a94	d35d17da-c838-4b29-b8b6-a5fa64aaf8b4	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: J|Treatment: No grazing|Plot: 4  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02925446	7.278835493	WGS84	
76017aaf-e96b-44ce-9c21-0a6c74c8203a	Event	en	NTNU-VM	76017aaf-e96b-44ce-9c21-0a6c74c8203a	f6494822-29f9-47a9-b56b-16f6d4bc7422	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: J|Treatment: No grazing|Plot: 5  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02918264	7.278839082	WGS84	
3b34f8b1-7cc1-4112-8ac3-0d9708daf223	Event	en	NTNU-VM	3b34f8b1-7cc1-4112-8ac3-0d9708daf223	d94498e3-db26-49ea-8fed-2dad2baddb41	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: J|Treatment: No grazing|Plot: 6  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02923673	7.278853803	WGS84	
40538e36-6fa6-4ce6-919d-d7694d2e74a7	Event	en	NTNU-VM	40538e36-6fa6-4ce6-919d-d7694d2e74a7	dc879def-5166-4eba-8115-7eb6d4219989	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: J|Treatment: No grazing|Plot: 7  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02907678	7.278983766	WGS84	
6df0089d-1915-4764-82a5-9e3f84687e04	Event	en	NTNU-VM	6df0089d-1915-4764-82a5-9e3f84687e04	46d98ce0-2ef3-4090-8aad-a9ac8d48397a	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: J|Treatment: No grazing|Plot: 8  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02900543	7.27902218	WGS84	
f41f6a6e-fec3-474d-bf3c-a4ef96607418	Event	en	NTNU-VM	f41f6a6e-fec3-474d-bf3c-a4ef96607418	84ac4118-4441-4cf5-b1a7-d34ee745bd2e	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: J|Treatment: No grazing|Plot: 9  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02899714	7.279074866	WGS84	
7b62f575-11fb-4220-98d2-8ce1219b0bca	Event	en	NTNU-VM	7b62f575-11fb-4220-98d2-8ce1219b0bca	5da14bb9-3237-41fc-9734-e471bae63316	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|No grazing	Site: J|Treatment: No grazing|Plot: 10  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02935528	7.278987273	WGS84	
7d40f734-32a4-4390-8bd8-c10299783b2e	Event	en	NTNU-VM	7d40f734-32a4-4390-8bd8-c10299783b2e	f20e5b38-aec2-45c5-b4cb-b1e3f1405e3b	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: J|Treatment: Grazed control|Plot: 1  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02924196	7.27789521	WGS84	
2cca9bc6-1fb1-4a0c-8425-760730ea6f48	Event	en	NTNU-VM	2cca9bc6-1fb1-4a0c-8425-760730ea6f48	017a8b68-56ac-4629-9d36-a19ea9dc3fd5	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: J|Treatment: Grazed control|Plot: 2  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02934094	7.277907685	WGS84	
61a3ad0f-bcae-48e7-8544-473eaf9ae3e5	Event	en	NTNU-VM	61a3ad0f-bcae-48e7-8544-473eaf9ae3e5	e3deb3ef-37bb-4ab6-ad32-7d9353fa677f	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: J|Treatment: Grazed control|Plot: 3  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02935084	7.277976887	WGS84	
98c227e9-d6dd-4c6a-9b85-e91cf6dd93c1	Event	en	NTNU-VM	98c227e9-d6dd-4c6a-9b85-e91cf6dd93c1	8921eb6a-e1ff-4b3d-a85c-6f9d97462073	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: J|Treatment: Grazed control|Plot: 4  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02938055	7.278184493	WGS84	
2f073e5b-f192-49f6-8e2f-892cb5ab8df1	Event	en	NTNU-VM	2f073e5b-f192-49f6-8e2f-892cb5ab8df1	a703ff85-10a9-446e-8267-605d6e705d7f	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: J|Treatment: Grazed control|Plot: 5  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02933474	7.278117086	WGS84	
b5445c79-4b2e-4b25-bad6-05c4621e52db	Event	en	NTNU-VM	b5445c79-4b2e-4b25-bad6-05c4621e52db	06bf8c6a-529d-43e1-906a-fad49b204056	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: J|Treatment: Grazed control|Plot: 6  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02923438	7.278000135	WGS84	
075cf161-a9ff-4f8a-b9d1-007a1d057206	Event	en	NTNU-VM	075cf161-a9ff-4f8a-b9d1-007a1d057206	1fb82cd7-cd00-472c-9f25-4b8f83b0b445	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: J|Treatment: Grazed control|Plot: 7  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02929721	7.277996993	WGS84	
fa498a56-f4d4-481d-9fdf-96666904b737	Event	en	NTNU-VM	fa498a56-f4d4-481d-9fdf-96666904b737	d2c2ddca-0862-4a39-adc8-c3e4f830befa	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: J|Treatment: Grazed control|Plot: 8  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02920837	7.278071132	WGS84	
e3d9491b-71d2-4629-bed3-1bd9e0748031	Event	en	NTNU-VM	e3d9491b-71d2-4629-bed3-1bd9e0748031	20c51e1d-b707-43e5-aff2-db5f87296cb4	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: J|Treatment: Grazed control|Plot: 9  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02917247	7.278072927	WGS84	
2ea5daec-50f9-4828-a8e9-904906961db9	Event	en	NTNU-VM	2ea5daec-50f9-4828-a8e9-904906961db9	719b5827-acd4-421d-819e-19c941848966	vegetation plot	0.25	square_metre	2006-6-15/2006-07-20	2006	low alpine|Grazed control	Site: J|Treatment: Grazed control|Plot: 10  | year 2006	Europe | Norway | Setesdal	Europe	Norway	59.02919088	7.278106855	WGS84	
5485a916-2616-4898-bf12-73c5423c8a22	Event	en	NTNU-VM	5485a916-2616-4898-bf12-73c5423c8a22	0d69bb70-d755-4bcb-baec-315d3296bf50	vegetation plot	0.25	square_metre	2008-6-15/2008-07-20	2008	low alpine|No grazing	Site: A|Treatment: No grazing|Plot: 1  | year 2008	Europe | Norway | Setesdal	Europe	Norway	59.02780552	7.023662885	WGS84	
2e80e795-f29c-4eac-b398-108caa8940c9	Event	en	NTNU-VM	2e80e795-f29c-4eac-b398-108caa8940c9	7472a1f0-b04a-4132-9c62-49c56dc4d079	vegetation plot	0.25	square_metre	2008-6-15/2008-07-20	2008	low alpine|No grazing	Site: A|Treatment: No grazing|Plot: 2  | year 2008	Europe | Norway | Setesdal	Europe	Norway	59.02764423	7.023689566	WGS84	
53c32b71-2759-47f1-8c1f-d30f2c151286	Event	en	NTNU-VM	53c32b71-2759-47f1-8c1f-d30f2c151286	3ef7786a-7761-463b-ad58-9e2efea9dc0c	vegetation plot	0.25	square_metre	2008-6-15/2008-07-20	2008	low alpine|No grazing	Site: A|Treatment: No grazing|Plot: 3  | year 2008	Europe | Norway | Setesdal	Europe	Norway	59.02790716	7.023848723	WGS84	
66511ebd-3ceb-48f9-bc48-03ebfca87e1d	Event	en	NTNU-VM	66511ebd-3ceb-48f9-bc48-03ebfca87e1d	ebe0b490-57a2-497c-a927-e8683c1748c6	vegetation plot	0.25	square_metre	2008-6-15/2008-07-20	2008	low alpine|No grazing	Site: A|Treatment: No grazing|Plot: 4  | year 2008	Europe | Norway | Setesdal	Europe	Norway	59.02784906	7.023573263	WGS84	
