id	ownerInstitutionCode	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	eventID	scientificName	kingdom
4ccc0149-1a18-4c4b-9d5d-c6a2ab16ab49	NTNU-VM	HumanObservation	32c605cc-3418-4388-883c-cac36f087b8d	81.25	Relative Frequency	4ccc0149-1a18-4c4b-9d5d-c6a2ab16ab49	Nardus stricta	Plantae
888353b3-b88f-40b2-a911-9f0c85db7924	NTNU-VM	HumanObservation	5597b0ef-ee89-4e10-8bbc-b8939ff29f16	18.75	Relative Frequency	888353b3-b88f-40b2-a911-9f0c85db7924	Nardus stricta	Plantae
1de48e88-0e70-42ca-a3f3-0650bfba921b	NTNU-VM	HumanObservation	04eb15cf-5d49-478d-8055-a25f9aa2f749	68.75	Relative Frequency	1de48e88-0e70-42ca-a3f3-0650bfba921b	Nardus stricta	Plantae
11253696-a646-48f4-8c7d-9ca269e86b8b	NTNU-VM	HumanObservation	2c470f66-fe00-4a36-9ef4-57401024754c	75	Relative Frequency	11253696-a646-48f4-8c7d-9ca269e86b8b	Nardus stricta	Plantae
5fb867fe-fd23-466d-b3b1-0204d8439c66	NTNU-VM	HumanObservation	b9032167-92d6-404a-978a-df0e2531507e	68.75	Relative Frequency	5fb867fe-fd23-466d-b3b1-0204d8439c66	Nardus stricta	Plantae
142d710a-b18e-46c2-adc2-a44eb2eddaae	NTNU-VM	HumanObservation	bfef8143-6fc3-48d1-88ce-767bbef447a7	93.75	Relative Frequency	142d710a-b18e-46c2-adc2-a44eb2eddaae	Nardus stricta	Plantae
73132a6a-39b7-4334-9908-a5fcd128be3f	NTNU-VM	HumanObservation	83833bb1-dab6-40f1-b7c1-f2c06854f08a	81.25	Relative Frequency	73132a6a-39b7-4334-9908-a5fcd128be3f	Nardus stricta	Plantae
e7b46eee-d776-485f-a7a4-559614ffa753	NTNU-VM	HumanObservation	549ca757-523e-4b8c-95fc-d1d36a25ec1c	37.5	Relative Frequency	e7b46eee-d776-485f-a7a4-559614ffa753	Nardus stricta	Plantae
0c67f6fe-60fd-481a-a042-0d78e610fb9e	NTNU-VM	HumanObservation	87bb6746-068b-4a67-b76f-fdf0af61f61e	43.75	Relative Frequency	0c67f6fe-60fd-481a-a042-0d78e610fb9e	Nardus stricta	Plantae
cf0f8b55-ff5a-4ad8-bd8b-8b4278c862e3	NTNU-VM	HumanObservation	047b2478-8cd7-4068-8492-5b65244efff4	31.25	Relative Frequency	cf0f8b55-ff5a-4ad8-bd8b-8b4278c862e3	Nardus stricta	Plantae
0a2fa9e2-fd8e-4e08-927b-fd6ef0b734d7	NTNU-VM	HumanObservation	03e0f319-2bca-413e-a26a-e5767120c6e7	56.25	Relative Frequency	0a2fa9e2-fd8e-4e08-927b-fd6ef0b734d7	Nardus stricta	Plantae
88307821-85fe-41a2-a560-af38b0e8059b	NTNU-VM	HumanObservation	f2cc4c61-6e21-41df-91ad-51f75a23d831	6.25	Relative Frequency	88307821-85fe-41a2-a560-af38b0e8059b	Nardus stricta	Plantae
cabac09d-3d87-4283-8e78-97332cd57c25	NTNU-VM	HumanObservation	7851eaac-90db-494a-af8c-70825405abf6	100	Relative Frequency	cabac09d-3d87-4283-8e78-97332cd57c25	Nardus stricta	Plantae
0d02ac3c-92f7-43e1-9191-413d7518c96b	NTNU-VM	HumanObservation	2d1b01d4-fc38-4673-abee-46c486d62a0a	100	Relative Frequency	0d02ac3c-92f7-43e1-9191-413d7518c96b	Nardus stricta	Plantae
969a1e50-1c82-442f-ac61-a1cb9cce6fc9	NTNU-VM	HumanObservation	37d1a9d5-9f59-4d4f-a750-b43ff27c830b	93.75	Relative Frequency	969a1e50-1c82-442f-ac61-a1cb9cce6fc9	Nardus stricta	Plantae
8e839516-f5eb-4445-91fb-f594e7c16af2	NTNU-VM	HumanObservation	85e47b64-7c13-4976-b6cd-6db5d3b9d222	75	Relative Frequency	8e839516-f5eb-4445-91fb-f594e7c16af2	Nardus stricta	Plantae
b55599d9-99f0-46b2-859b-0ddb8a5b65f9	NTNU-VM	HumanObservation	0f70822f-8a0f-4289-9a67-08f31f6d7d4d	93.75	Relative Frequency	b55599d9-99f0-46b2-859b-0ddb8a5b65f9	Nardus stricta	Plantae
079de014-cd8a-4531-aac9-fcb64fb0212f	NTNU-VM	HumanObservation	791a38a8-caa2-475c-aadc-a40457a02917	100	Relative Frequency	079de014-cd8a-4531-aac9-fcb64fb0212f	Nardus stricta	Plantae
aa44820d-827e-4b09-8d10-687642651ac4	NTNU-VM	HumanObservation	5c88c8a7-304f-42a5-804b-53382969b13a	93.75	Relative Frequency	aa44820d-827e-4b09-8d10-687642651ac4	Nardus stricta	Plantae
5cda54a2-f764-4b8a-950f-cf9bffa289ea	NTNU-VM	HumanObservation	f9b327c3-be5d-4840-9700-55a29963eb2f	100	Relative Frequency	5cda54a2-f764-4b8a-950f-cf9bffa289ea	Nardus stricta	Plantae
bb167bf4-277c-42bb-a92c-000d2543bcb9	NTNU-VM	HumanObservation	dc1f0115-935c-41e0-ae01-346ac9bec6a2	25	Relative Frequency	bb167bf4-277c-42bb-a92c-000d2543bcb9	Nardus stricta	Plantae
513cfe1e-2873-4300-b479-b995523d74f0	NTNU-VM	HumanObservation	f21ee073-5af0-4ad3-b4b2-1c1dd10fbd63	100	Relative Frequency	513cfe1e-2873-4300-b479-b995523d74f0	Nardus stricta	Plantae
445cc9a9-29cf-4a98-8ef8-86180fb867eb	NTNU-VM	HumanObservation	fa8798da-2c9c-4e1e-9e25-815cb17ab260	100	Relative Frequency	445cc9a9-29cf-4a98-8ef8-86180fb867eb	Nardus stricta	Plantae
a7389b8c-2207-4fcd-9ffb-5284b7f0c77e	NTNU-VM	HumanObservation	3496f620-80c9-49e6-8b78-1db4b42de97e	100	Relative Frequency	a7389b8c-2207-4fcd-9ffb-5284b7f0c77e	Nardus stricta	Plantae
b6589fdf-ba9b-4a76-adfc-e7c877717e36	NTNU-VM	HumanObservation	b2ff0efd-8681-4af0-a834-4afe344aff29	100	Relative Frequency	b6589fdf-ba9b-4a76-adfc-e7c877717e36	Nardus stricta	Plantae
510a8025-a77b-4bd3-bcd0-f6467c82c640	NTNU-VM	HumanObservation	f59372e7-782b-4fe9-8bb9-ef20695cd4f7	100	Relative Frequency	510a8025-a77b-4bd3-bcd0-f6467c82c640	Nardus stricta	Plantae
1cb14f92-091e-46b0-b1e1-b5beae43e995	NTNU-VM	HumanObservation	c794347b-0132-40e6-92da-2d8ddc43d51f	100	Relative Frequency	1cb14f92-091e-46b0-b1e1-b5beae43e995	Nardus stricta	Plantae
e905bbb6-b73b-4564-be35-f094b203bf37	NTNU-VM	HumanObservation	2c7afafe-92d6-4eeb-9aed-4a1a3b15d60c	100	Relative Frequency	e905bbb6-b73b-4564-be35-f094b203bf37	Nardus stricta	Plantae
8d2efdd1-f78f-449c-af9d-0bbbb1401cc2	NTNU-VM	HumanObservation	d1f739c4-9f91-47e9-b3e7-b438b09f6c71	100	Relative Frequency	8d2efdd1-f78f-449c-af9d-0bbbb1401cc2	Nardus stricta	Plantae
21c5d34a-b03e-43cc-83af-63b6caf0aa5c	NTNU-VM	HumanObservation	bd8e624c-d1e3-42fd-948b-fc5f591ac727	100	Relative Frequency	21c5d34a-b03e-43cc-83af-63b6caf0aa5c	Nardus stricta	Plantae
b4800529-0218-433c-af72-073e3a26c101	NTNU-VM	HumanObservation	a5a5033f-8098-4477-a640-ad1eee56044a	100	Relative Frequency	b4800529-0218-433c-af72-073e3a26c101	Nardus stricta	Plantae
51df7ac4-b5ca-4cbb-ac56-bc7a6449a4a3	NTNU-VM	HumanObservation	ff89ccbc-588f-4f32-b6e4-7ba8f52224a7	100	Relative Frequency	51df7ac4-b5ca-4cbb-ac56-bc7a6449a4a3	Nardus stricta	Plantae
4e8f5808-d1dc-4261-9ab1-1210c65810dd	NTNU-VM	HumanObservation	0d4cbb41-c4de-4f51-b427-0e36aacd6b3f	75	Relative Frequency	4e8f5808-d1dc-4261-9ab1-1210c65810dd	Nardus stricta	Plantae
b43bc075-f622-4805-aa92-350401dc1238	NTNU-VM	HumanObservation	3efe4ddb-c1ca-4106-8738-489b7b6096b6	100	Relative Frequency	b43bc075-f622-4805-aa92-350401dc1238	Nardus stricta	Plantae
2b32d3b5-2d00-463d-96ee-213d9c219693	NTNU-VM	HumanObservation	946dcc36-09b4-4739-b604-d40463465baa	100	Relative Frequency	2b32d3b5-2d00-463d-96ee-213d9c219693	Nardus stricta	Plantae
1d0b0bd1-31a5-4dea-b58b-e21081d7956a	NTNU-VM	HumanObservation	d31ac087-4429-47c8-9bc6-796c54856730	100	Relative Frequency	1d0b0bd1-31a5-4dea-b58b-e21081d7956a	Nardus stricta	Plantae
6e6731ec-e5ff-4869-8648-105c4f0fb77e	NTNU-VM	HumanObservation	0385c2a5-d60f-4520-934f-3f9e31fbd511	87.5	Relative Frequency	6e6731ec-e5ff-4869-8648-105c4f0fb77e	Nardus stricta	Plantae
436dcc07-db09-4815-bbb4-366f7d901e8b	NTNU-VM	HumanObservation	bdee8ca1-00ae-49ef-b811-0b564f54896e	100	Relative Frequency	436dcc07-db09-4815-bbb4-366f7d901e8b	Nardus stricta	Plantae
ff8030ae-7d79-470f-b1bf-3faf2ffff471	NTNU-VM	HumanObservation	b3338813-7758-41a9-be41-30400d9e7ccd	56.25	Relative Frequency	ff8030ae-7d79-470f-b1bf-3faf2ffff471	Nardus stricta	Plantae
e48ee971-5429-4952-a3f0-0d7c777f44c9	NTNU-VM	HumanObservation	c3d6760c-ab66-49dc-912c-5b97d92a2315	100	Relative Frequency	e48ee971-5429-4952-a3f0-0d7c777f44c9	Nardus stricta	Plantae
a54173df-0f23-46c7-9779-4ac2d43f0d32	NTNU-VM	HumanObservation	cfdf983b-78f9-48a5-ad84-096ab92ec3e6	81.25	Relative Frequency	a54173df-0f23-46c7-9779-4ac2d43f0d32	Nardus stricta	Plantae
be72cff9-fe64-4e32-9007-ec9d044446f1	NTNU-VM	HumanObservation	cc4269a4-cc4c-4d93-9d84-6cd7672034c7	75	Relative Frequency	be72cff9-fe64-4e32-9007-ec9d044446f1	Nardus stricta	Plantae
4a501a88-55b9-42d9-9335-021bde7e4a21	NTNU-VM	HumanObservation	925e6feb-f26e-4faf-8bf8-5acb73979bd2	68.75	Relative Frequency	4a501a88-55b9-42d9-9335-021bde7e4a21	Nardus stricta	Plantae
e6dd7b9b-a177-425b-afd4-1f8f8661bf7c	NTNU-VM	HumanObservation	ad55458e-5e0c-40d2-99f6-f8e073383278	50	Relative Frequency	e6dd7b9b-a177-425b-afd4-1f8f8661bf7c	Nardus stricta	Plantae
aadaf14d-b494-49d9-8d64-49457d9c4142	NTNU-VM	HumanObservation	1ca5b1c6-7502-4879-92b0-a884441bc73d	100	Relative Frequency	aadaf14d-b494-49d9-8d64-49457d9c4142	Nardus stricta	Plantae
a84d7c9a-be98-46bb-8cea-167efc8bdb8a	NTNU-VM	HumanObservation	b8c20776-b7cb-44fb-855d-dd11f104c288	56.25	Relative Frequency	a84d7c9a-be98-46bb-8cea-167efc8bdb8a	Nardus stricta	Plantae
cd4e9e9a-daf6-4188-bb90-df892c88bbe2	NTNU-VM	HumanObservation	db751dc8-896f-4378-a1d9-b26cd29f726f	100	Relative Frequency	cd4e9e9a-daf6-4188-bb90-df892c88bbe2	Nardus stricta	Plantae
82354601-4c80-4ea3-b942-5db8b0c8575e	NTNU-VM	HumanObservation	278b9a8b-1ec6-4b01-a02f-e54dde273e33	81.25	Relative Frequency	82354601-4c80-4ea3-b942-5db8b0c8575e	Nardus stricta	Plantae
0067e433-b036-4e2c-8abc-f30ba2c92cad	NTNU-VM	HumanObservation	5b729446-dfdf-470a-9518-9029f842de36	37.5	Relative Frequency	0067e433-b036-4e2c-8abc-f30ba2c92cad	Nardus stricta	Plantae
c2f81496-48f0-4aea-9604-caced9af4b4d	NTNU-VM	HumanObservation	1ed74a29-c3d7-41f9-a904-ca3a6cb96686	43.75	Relative Frequency	c2f81496-48f0-4aea-9604-caced9af4b4d	Nardus stricta	Plantae
26383b4c-3f1c-4b53-997c-39830ec6b363	NTNU-VM	HumanObservation	46d6935e-db02-4487-8b3d-557e4446c69a	68.75	Relative Frequency	26383b4c-3f1c-4b53-997c-39830ec6b363	Nardus stricta	Plantae
42018590-2a1d-437b-ad53-781dcce9dcdf	NTNU-VM	HumanObservation	a4a47157-5b4f-4324-a99b-e49daf4caad3	87.5	Relative Frequency	42018590-2a1d-437b-ad53-781dcce9dcdf	Nardus stricta	Plantae
dc2528c3-ac6f-4b1c-adeb-36ef27c73f36	NTNU-VM	HumanObservation	2888334b-68b6-458f-b766-30ce9222deda	18.75	Relative Frequency	dc2528c3-ac6f-4b1c-adeb-36ef27c73f36	Nardus stricta	Plantae
5e2cbe01-f49a-4314-b2ee-d8f1c239c978	NTNU-VM	HumanObservation	26f9c7e9-f369-44ac-a31c-604a193b69dc	12.5	Relative Frequency	5e2cbe01-f49a-4314-b2ee-d8f1c239c978	Nardus stricta	Plantae
a10284ae-09f7-473c-aaa4-f9d30302a4d8	NTNU-VM	HumanObservation	71331958-5544-4aea-9cbc-7e92feab7d1b	25	Relative Frequency	a10284ae-09f7-473c-aaa4-f9d30302a4d8	Nardus stricta	Plantae
dc6d4773-aa4e-43a7-8156-adfc4e010e78	NTNU-VM	HumanObservation	39a2ad9f-9a68-4b74-bf54-2376ad145637	87.5	Relative Frequency	dc6d4773-aa4e-43a7-8156-adfc4e010e78	Nardus stricta	Plantae
d2b13c49-69c6-462c-9922-64d57c98ccfb	NTNU-VM	HumanObservation	0969d06b-814c-4a29-83a5-37ea0f6ab128	93.75	Relative Frequency	d2b13c49-69c6-462c-9922-64d57c98ccfb	Nardus stricta	Plantae
03463af9-f216-4435-9095-e2c44a06863c	NTNU-VM	HumanObservation	a163556e-6873-4eae-9e9c-94c3466105ae	93.75	Relative Frequency	03463af9-f216-4435-9095-e2c44a06863c	Nardus stricta	Plantae
1a005f07-9239-48c5-a2a2-9d916e130d2d	NTNU-VM	HumanObservation	def35d9f-cb12-4569-92f0-b9b43d90aa3c	100	Relative Frequency	1a005f07-9239-48c5-a2a2-9d916e130d2d	Nardus stricta	Plantae
65b66afa-155e-4b86-aedb-c02cbbfa61b6	NTNU-VM	HumanObservation	70d62caa-d493-40d6-9bc5-64914f95d73c	93.75	Relative Frequency	65b66afa-155e-4b86-aedb-c02cbbfa61b6	Nardus stricta	Plantae
3b215419-d229-4024-9d72-1cff977567d4	NTNU-VM	HumanObservation	52694820-35fe-481b-98f0-e1cc036b4eae	100	Relative Frequency	3b215419-d229-4024-9d72-1cff977567d4	Nardus stricta	Plantae
39b226e4-c634-4475-b641-e3f7ef19ca9e	NTNU-VM	HumanObservation	858702d9-6469-40e1-8bb0-61179f7316ab	75	Relative Frequency	39b226e4-c634-4475-b641-e3f7ef19ca9e	Nardus stricta	Plantae
72d8de57-a7ba-4cf9-b498-beed6c885ba2	NTNU-VM	HumanObservation	efb264e0-0c33-40b0-a5ce-117c6f5d62d7	81.25	Relative Frequency	72d8de57-a7ba-4cf9-b498-beed6c885ba2	Nardus stricta	Plantae
654e5749-452d-4050-b1fb-5b42229c0940	NTNU-VM	HumanObservation	3c6cba2e-8b2d-49a8-abed-d22c28db3218	81.25	Relative Frequency	654e5749-452d-4050-b1fb-5b42229c0940	Nardus stricta	Plantae
4726171b-257e-406e-8b1b-1f3e8c00e468	NTNU-VM	HumanObservation	5e376742-301c-4ba7-8134-6c28ce68bcdd	100	Relative Frequency	4726171b-257e-406e-8b1b-1f3e8c00e468	Nardus stricta	Plantae
d640c90b-702e-4164-83a6-0920b1163328	NTNU-VM	HumanObservation	cfdb489b-0f8d-4273-a347-1f27f47acf0d	43.75	Relative Frequency	d640c90b-702e-4164-83a6-0920b1163328	Nardus stricta	Plantae
3661db48-1407-44df-87f7-2c8a82c0ef15	NTNU-VM	HumanObservation	76264011-b136-4a9a-9dc1-9425092b9162	31.25	Relative Frequency	3661db48-1407-44df-87f7-2c8a82c0ef15	Nardus stricta	Plantae
f0ed0fee-9440-4816-aadf-ba2352712395	NTNU-VM	HumanObservation	f11e5353-3943-40ea-b6c1-b39b6a13f5c6	50	Relative Frequency	f0ed0fee-9440-4816-aadf-ba2352712395	Nardus stricta	Plantae
60e3807e-e556-4b2f-92ec-8e1f8669f9c2	NTNU-VM	HumanObservation	17d01cb9-599a-455e-8707-0f0712c932be	81.25	Relative Frequency	60e3807e-e556-4b2f-92ec-8e1f8669f9c2	Nardus stricta	Plantae
97e6bf3d-edb6-439e-a7d3-890a56443d28	NTNU-VM	HumanObservation	ad22e8ec-d734-4084-8324-ee192de129c1	93.75	Relative Frequency	97e6bf3d-edb6-439e-a7d3-890a56443d28	Nardus stricta	Plantae
2f4c1b7b-0a0f-40d1-b53c-aa5902d0e40d	NTNU-VM	HumanObservation	390fc1a5-4cfe-4783-98e5-a1b63fe7e665	31.25	Relative Frequency	2f4c1b7b-0a0f-40d1-b53c-aa5902d0e40d	Nardus stricta	Plantae
0f7fe3ca-2e6d-477b-bc6e-4eb547ff0e9f	NTNU-VM	HumanObservation	2ad98813-d4de-464e-a7af-1eea05867799	56.25	Relative Frequency	0f7fe3ca-2e6d-477b-bc6e-4eb547ff0e9f	Nardus stricta	Plantae
5edf8b48-1f8c-4ece-8f4e-ff3084b3d962	NTNU-VM	HumanObservation	5647a09d-0527-40e2-a8eb-7e540da6eb25	37.5	Relative Frequency	5edf8b48-1f8c-4ece-8f4e-ff3084b3d962	Nardus stricta	Plantae
0b576250-9a9f-4201-98f5-87af66ef34d6	NTNU-VM	HumanObservation	64a2c18d-7ffc-4bc8-8dee-7a5df7f5a520	100	Relative Frequency	0b576250-9a9f-4201-98f5-87af66ef34d6	Nardus stricta	Plantae
1fba4a07-529e-48c6-a3d2-965c761b8b18	NTNU-VM	HumanObservation	ed46ab39-baff-4c68-8980-71f2a04ca9f1	100	Relative Frequency	1fba4a07-529e-48c6-a3d2-965c761b8b18	Nardus stricta	Plantae
694be76d-10c7-4be2-86a5-d26ddd4329c7	NTNU-VM	HumanObservation	2d306dfc-0674-4503-8ff4-2e3f16174537	100	Relative Frequency	694be76d-10c7-4be2-86a5-d26ddd4329c7	Nardus stricta	Plantae
6ded143c-b961-40bb-9085-09cae3eee206	NTNU-VM	HumanObservation	4869844f-7a08-4307-8570-76b15b8fb64c	100	Relative Frequency	6ded143c-b961-40bb-9085-09cae3eee206	Nardus stricta	Plantae
2961eb77-cd0a-486e-89b5-63d97f8bb46c	NTNU-VM	HumanObservation	3d7bfa17-29f1-45c3-8b25-d563340a9391	75	Relative Frequency	2961eb77-cd0a-486e-89b5-63d97f8bb46c	Nardus stricta	Plantae
27617951-fd04-4d84-8875-e9f34937e099	NTNU-VM	HumanObservation	eda14ac2-5173-41c6-bf7a-72660a8a3232	100	Relative Frequency	27617951-fd04-4d84-8875-e9f34937e099	Nardus stricta	Plantae
a0bb1892-90c3-4a23-a93c-ddd974ce1c1f	NTNU-VM	HumanObservation	bfa48ea4-dd5a-488f-b5bb-e93072d7e877	93.75	Relative Frequency	a0bb1892-90c3-4a23-a93c-ddd974ce1c1f	Nardus stricta	Plantae
6a8fcb6c-6c3e-4221-b249-d55db2b51c07	NTNU-VM	HumanObservation	1d121748-0e34-4b68-a95c-c75b3e66d44f	100	Relative Frequency	6a8fcb6c-6c3e-4221-b249-d55db2b51c07	Nardus stricta	Plantae
818a2cc5-d2a4-4eb5-a3cc-90f5b57e4773	NTNU-VM	HumanObservation	80e7b6b1-0ca9-4b93-873c-3bb6e938509a	100	Relative Frequency	818a2cc5-d2a4-4eb5-a3cc-90f5b57e4773	Nardus stricta	Plantae
82ca348f-edff-4076-8c08-266e3ef165bc	NTNU-VM	HumanObservation	81f97deb-61d1-4bfa-886c-8ebf4bbd8a1e	18.75	Relative Frequency	82ca348f-edff-4076-8c08-266e3ef165bc	Nardus stricta	Plantae
26cd409e-6d21-4c22-8466-b783aa50b876	NTNU-VM	HumanObservation	2cfaf8b4-77c8-4565-af31-8b04862fb5c2	100	Relative Frequency	26cd409e-6d21-4c22-8466-b783aa50b876	Nardus stricta	Plantae
62d06910-a1b0-42b1-8b35-095b84ce0c96	NTNU-VM	HumanObservation	fdd6908b-a924-45b0-8527-fd60566782b4	87.5	Relative Frequency	62d06910-a1b0-42b1-8b35-095b84ce0c96	Nardus stricta	Plantae
1c8935fd-7bd9-487d-a1a7-729179509e87	NTNU-VM	HumanObservation	de11b9ce-1a61-45ce-9e16-00d5f487d4e3	81.25	Relative Frequency	1c8935fd-7bd9-487d-a1a7-729179509e87	Nardus stricta	Plantae
bfd4b3c1-188e-4795-80da-86692df7199c	NTNU-VM	HumanObservation	9e444c5a-b059-4b65-9c9d-7aee226ee25c	100	Relative Frequency	bfd4b3c1-188e-4795-80da-86692df7199c	Nardus stricta	Plantae
6bf5b318-e6a5-4b34-a7b5-071f8f9a142c	NTNU-VM	HumanObservation	3b41bc65-9e7c-440a-8d10-0b8099476aa4	100	Relative Frequency	6bf5b318-e6a5-4b34-a7b5-071f8f9a142c	Nardus stricta	Plantae
d6003d65-d937-44cd-a033-c24b2effca71	NTNU-VM	HumanObservation	a754bf3e-ee37-424d-b240-0e1b28ea5a75	100	Relative Frequency	d6003d65-d937-44cd-a033-c24b2effca71	Nardus stricta	Plantae
379767db-2c46-4dec-8f24-f5240c6837bc	NTNU-VM	HumanObservation	0ceaf1a7-feab-4828-aac7-ee235256ef8c	100	Relative Frequency	379767db-2c46-4dec-8f24-f5240c6837bc	Nardus stricta	Plantae
a26f63ca-fda4-4883-96a0-3f66c4cb6647	NTNU-VM	HumanObservation	6d0eeffe-0ad0-448b-b9e5-20534f763cdf	100	Relative Frequency	a26f63ca-fda4-4883-96a0-3f66c4cb6647	Nardus stricta	Plantae
40ccf695-d640-463a-9dd3-d0a480ca6425	NTNU-VM	HumanObservation	4614483b-f2f4-4241-8e24-80ef34847e17	100	Relative Frequency	40ccf695-d640-463a-9dd3-d0a480ca6425	Nardus stricta	Plantae
adc05e73-81c3-4463-814f-3620e3db62e3	NTNU-VM	HumanObservation	5bbef37a-6dd3-4d4c-a506-33e0f37faaa7	100	Relative Frequency	adc05e73-81c3-4463-814f-3620e3db62e3	Nardus stricta	Plantae
835a9d88-4911-49e7-a83c-8797c86b8b89	NTNU-VM	HumanObservation	e92f0ccb-dff7-4d64-b7ce-16b724a32dab	93.75	Relative Frequency	835a9d88-4911-49e7-a83c-8797c86b8b89	Nardus stricta	Plantae
d6812296-7af0-4646-ae2d-4d6170179833	NTNU-VM	HumanObservation	08c9120d-e2c7-4633-8d24-5f2b1f38f499	31.25	Relative Frequency	d6812296-7af0-4646-ae2d-4d6170179833	Nardus stricta	Plantae
10a58bdd-541c-4751-b47e-ea32de9db376	NTNU-VM	HumanObservation	953c4aed-dd5e-4564-b8bb-0eef3f0cd0e3	43.75	Relative Frequency	10a58bdd-541c-4751-b47e-ea32de9db376	Nardus stricta	Plantae
938fca61-54a0-4021-8a3e-c86634dab8d0	NTNU-VM	HumanObservation	60ab2218-ba9f-40e0-9d14-9242b1c5aaca	93.75	Relative Frequency	938fca61-54a0-4021-8a3e-c86634dab8d0	Nardus stricta	Plantae
e4697bbd-a474-4629-80ae-76520998f479	NTNU-VM	HumanObservation	6a7357a7-a414-4abf-a328-5701e69cd1c9	18.75	Relative Frequency	e4697bbd-a474-4629-80ae-76520998f479	Nardus stricta	Plantae
36a1e06c-4734-4a4e-b8c6-62a2e8a28e72	NTNU-VM	HumanObservation	91a3142d-a84b-47f7-aa90-b57ed15b006d	100	Relative Frequency	36a1e06c-4734-4a4e-b8c6-62a2e8a28e72	Nardus stricta	Plantae
7e512285-c014-4b26-946f-9027384653d4	NTNU-VM	HumanObservation	f36e3ad3-6b6a-446c-abdf-c4620ac38512	100	Relative Frequency	7e512285-c014-4b26-946f-9027384653d4	Nardus stricta	Plantae
9c1f25c3-6a62-42a3-9f40-e14bb7826015	NTNU-VM	HumanObservation	5237bffa-f2c2-427e-ae97-0f9372b84b05	75	Relative Frequency	9c1f25c3-6a62-42a3-9f40-e14bb7826015	Nardus stricta	Plantae
51385edf-fada-4aa0-914a-940f65fcb65b	NTNU-VM	HumanObservation	b46fc4d2-a395-4df6-8a1b-f9e691410d09	50	Relative Frequency	51385edf-fada-4aa0-914a-940f65fcb65b	Nardus stricta	Plantae
8c5ee177-7f9a-4361-bc77-ae375c5c5a1f	NTNU-VM	HumanObservation	e7be7727-dcef-4c58-9415-74bccb898057	87.5	Relative Frequency	8c5ee177-7f9a-4361-bc77-ae375c5c5a1f	Nardus stricta	Plantae
57320122-2481-4a7c-ac8c-f9a8a5199101	NTNU-VM	HumanObservation	31c03f84-8f0c-4ad2-b571-d3da864d53d3	18.75	Relative Frequency	57320122-2481-4a7c-ac8c-f9a8a5199101	Nardus stricta	Plantae
d203900f-b32e-4a42-b844-c6b91860fb10	NTNU-VM	HumanObservation	27f2d78b-c022-4628-ae8c-6163198bc369	81.25	Relative Frequency	d203900f-b32e-4a42-b844-c6b91860fb10	Nardus stricta	Plantae
bcdb400e-14b8-41a8-be8f-7acc0a813ffe	NTNU-VM	HumanObservation	d87ffc93-32fb-4281-8a80-02dd93d2651f	12.5	Relative Frequency	bcdb400e-14b8-41a8-be8f-7acc0a813ffe	Nardus stricta	Plantae
82fdc95e-b01d-4013-adf8-3de76e412add	NTNU-VM	HumanObservation	74dccf98-753d-4fab-97f0-025b181c2af3	43.75	Relative Frequency	82fdc95e-b01d-4013-adf8-3de76e412add	Nardus stricta	Plantae
f60d497f-ce37-4bd4-bf04-581fcb964098	NTNU-VM	HumanObservation	fef6b6f9-5ba6-432a-8ec7-d40509420b13	43.75	Relative Frequency	f60d497f-ce37-4bd4-bf04-581fcb964098	Nardus stricta	Plantae
906db006-4dd8-4b8e-a4b0-a1e520d635d0	NTNU-VM	HumanObservation	aed2d5c6-2a65-464e-97ba-95adf224b7c8	12.5	Relative Frequency	906db006-4dd8-4b8e-a4b0-a1e520d635d0	Nardus stricta	Plantae
feaf6c37-c210-4049-ae5a-c09888db3d63	NTNU-VM	HumanObservation	fcfcb814-815f-4cb9-9e02-6dd6d52fab8a	87.5	Relative Frequency	feaf6c37-c210-4049-ae5a-c09888db3d63	Nardus stricta	Plantae
3cb1177f-364b-41f6-9213-109186fd7604	NTNU-VM	HumanObservation	13527dc3-7310-483d-a0d2-e2d63084d5f5	37.5	Relative Frequency	3cb1177f-364b-41f6-9213-109186fd7604	Nardus stricta	Plantae
0a91ea83-d74e-4264-8e3d-e30d4a245e26	NTNU-VM	HumanObservation	b2d490b2-0752-45df-aced-60ca1ac7dc94	56.25	Relative Frequency	0a91ea83-d74e-4264-8e3d-e30d4a245e26	Nardus stricta	Plantae
b642ff53-9e96-4b30-afd5-e99d89c53de1	NTNU-VM	HumanObservation	b49da877-72d9-4336-a112-6c4646408b97	6.25	Relative Frequency	b642ff53-9e96-4b30-afd5-e99d89c53de1	Nardus stricta	Plantae
b5beb326-bd82-4532-8c38-0a82dc0f217e	NTNU-VM	HumanObservation	54e2b8c7-3f6e-497b-bcb7-3457acfc438b	12.5	Relative Frequency	b5beb326-bd82-4532-8c38-0a82dc0f217e	Nardus stricta	Plantae
c3d63ff4-ef33-4857-80fb-e14b08031587	NTNU-VM	HumanObservation	251cfc50-aeb7-4106-b5bb-a30f9812b404	62.5	Relative Frequency	c3d63ff4-ef33-4857-80fb-e14b08031587	Nardus stricta	Plantae
6c319836-3834-47ed-a1f4-989f3a2de351	NTNU-VM	HumanObservation	e2dc731c-bb53-4942-ad8b-99ce73f4baaa	18.75	Relative Frequency	6c319836-3834-47ed-a1f4-989f3a2de351	Nardus stricta	Plantae
