"scientificName","occurenceQuantity","eventID","occurenceID"
"Eriophorum vaginatum",31.25,"24be02fb-efae-497a-877b-06b4cd9db227","3fa26321-ed4e-4248-a0d4-b8786d3f98e6"
"Eriophorum vaginatum",6.25,"cd685286-9334-4cec-ad8f-8d218339a8a5","7793391e-0959-431d-b0c4-9a2c3c8f92b8"
"Eriophorum vaginatum",12.5,"1a362fb3-62af-4193-ad8b-dccadecddfec","cefed508-34de-49ae-aef9-8d891282aaa8"
"Eriophorum vaginatum",12.5,"31c96283-602a-4392-8996-5343684ef1f4","bda4ff9a-0b6d-4bbc-8b30-9c7b8b2a802d"
"Eriophorum vaginatum",100,"282d66e5-556b-4285-b0cc-8a612bcd0780","51e45aa8-21b5-4e6a-8495-0667b0bc3d08"
"Eriophorum vaginatum",12.5,"515e3e78-836a-4300-bd58-446384857c69","9f4b9605-1134-42f2-bd64-c2e9713c0e5e"
"Eriophorum vaginatum",31.25,"68451599-5198-43e6-908d-efb1dc9b4c7f","a5c65caf-f2db-4ee4-8d30-6405e37db3b4"
"Eriophorum vaginatum",75,"c03e294e-0f6d-47c0-ab8d-dce2b2d67b04","153b7c22-84f9-40d0-a329-64e10940d73d"
"Eriophorum vaginatum",12.5,"0db621b7-2ceb-4082-868b-8c8b02c08bee","ed961fd2-10d8-4e62-9d74-a4d1449af0b0"
"Eriophorum vaginatum",18.75,"b4c2e7f1-498a-47f1-9dbf-ff229e4a1706","46ced7b7-82f7-439b-bad8-0d751c5de5eb"
"Eriophorum vaginatum",6.25,"5caf7d3b-5123-443e-8940-55c62475b210","75acb582-070f-4f47-80d8-cc19697740f4"
"Eriophorum vaginatum",25,"9842b753-50c2-4173-be1d-28a5e335d027","b86319db-73bb-4ffe-83f3-72812c268165"
"Eriophorum vaginatum",25,"117f53c2-6309-46cc-b32f-39b59a2ddb85","acf67ae9-8e91-4fa9-977a-8ee90b690f3f"
"Eriophorum vaginatum",6.25,"a11422f7-757c-44d1-a317-e4a4b0bca103","d813b902-e942-4b53-a4d9-5ceef52cf96a"
"Eriophorum vaginatum",12.5,"a42f8f8e-78df-4552-9d8c-c4574746b4d6","71a11e8a-16ef-4438-8489-2c5648475e9b"
"Eriophorum vaginatum",25,"a9ac690b-0ee4-4240-8ce7-c4a9b32e397a","dd62395a-64fd-474a-8b7d-9d1745f3a299"
"Eriophorum vaginatum",75,"f3d841d2-13aa-465e-83cb-43ff338b0167","5bd7003a-6cfc-490d-b995-b5d9e6142fd9"
"Eriophorum vaginatum",75,"949307b9-5d8d-47f7-b993-c09867071284","7ec99980-f94f-4356-a004-395c8dcedae2"
"Eriophorum vaginatum",18.75,"ef1a3567-abb1-488f-9d44-3512f7c5dad6","f33a260c-194d-4a8d-92b6-5cd223fae9f7"
"Eriophorum vaginatum",81.25,"dbda29e0-f6ff-4e6a-838e-40a2014ec1da","159f410b-8f39-4113-856b-5b3825b87605"
"Eriophorum vaginatum",100,"ea85b5a8-110c-4d7b-91f9-f14ddc1788e8","81037c67-3e71-44a7-9118-6f2e3815b416"
"Eriophorum vaginatum",75,"a6b46fb3-a687-446f-9502-c1d93c91df3c","97315396-59aa-4b76-9eb8-02159c0757c8"
"Eriophorum vaginatum",75,"4649ecfe-7f6c-416e-b99f-68aff0a9d794","f0638610-6864-4485-b0d8-b6166e9e7ff3"
"Eriophorum vaginatum",12.5,"523d9b2c-bec0-4e47-a6cd-4f17da0894c4","f67aef46-2295-4b52-8aeb-f91645bdac5d"
"Eriophorum vaginatum",6.25,"e15eedd1-226f-4151-abb0-346625575117","31ca7480-5c65-4f70-842b-ba1a17a3ebcb"
"Eriophorum vaginatum",18.75,"a7f9664e-c910-4cd7-8215-cd2f490a5ffa","bf941d04-f1ab-45ce-9ca3-b61360241064"
"Eriophorum vaginatum",6.25,"f2505609-3050-4b16-93df-fe779c80feac","ee233ee5-2641-4db8-9645-8c30364653b0"
"Eriophorum vaginatum",12.5,"12c7c6b9-982e-4224-8b1a-9d1fb68b3f82","d992666c-2502-45cf-8ff0-e2c5bcccdafe"
"Eriophorum vaginatum",25,"0fe1ff11-6583-4167-b835-87751f0702c8","29a545ad-3e62-4b14-b704-79f2fce189b7"
"Eriophorum vaginatum",87.5,"8445baa2-963c-4cdf-bef9-6cf8f253ba2c","5b4605c2-ebbd-46f3-a7cd-4d5282107953"
"Eriophorum vaginatum",87.5,"acffd7bd-e9de-4381-a77c-8e19930cd926","1559797a-cfdf-40ad-b119-8e10a4e2418d"
"Eriophorum vaginatum",12.5,"11b4807a-ada2-45a8-a783-9dcd54e9ec7a","3a519c25-a298-4944-aba2-c4afbc51d901"
"Eriophorum vaginatum",31.25,"37c10d69-76f3-4790-8f5b-882367bd9682","5012d4a5-6bae-4703-a290-c5b9e0f89453"
"Eriophorum vaginatum",93.75,"0cebd500-57a3-4bbd-a89a-3e82ed0f547b","754ee066-6f22-4a69-8cfe-fe18392f63e5"
"Eriophorum vaginatum",56.25,"daad4302-f666-4892-b18f-26e83b408e40","d7cdd8ea-a1be-4da6-8641-18c74bf81e9c"
"Eriophorum vaginatum",6.25,"639164d7-2ae1-465c-abef-7603d4f008c5","74f23cbb-2d14-42af-84f8-c687a33d2840"
"Eriophorum vaginatum",18.75,"f5006c50-2696-4070-b63d-53a1c232f293","d0b9396a-99ef-4909-bda1-ca3d9a5ba006"
"Eriophorum vaginatum",6.25,"e56be126-b641-40cd-b777-fb1cb791e16a","dea7eb43-2c73-4690-a5f1-0817ab9fc00c"
"Eriophorum vaginatum",25,"e1383d75-01a2-41a4-a936-d2b18028491c","c7733fec-0d62-4d34-a5c6-386fb3c7a0ef"
"Eriophorum vaginatum",12.5,"c8fe8b15-734c-4661-9dd3-6b37418c2eb3","6fe521ad-934e-4513-bbf0-0030b910c698"
"Eriophorum vaginatum",100,"878d36dc-4627-4903-982c-ce458c0d508a","58a3f2dd-5247-45cd-94e0-9a659867d992"
"Eriophorum vaginatum",6.25,"e4efda3e-5681-471b-9154-c06b91b35c12","98b1863e-c0bd-4671-b5fe-029c516b76e9"
"Eriophorum vaginatum",6.25,"bd8c10d9-b4a4-474f-ae0b-56c16ce85dec","d9a51287-ddbb-4508-bf9d-822c94d23c57"
"Eriophorum vaginatum",6.25,"895c1077-a56d-4c8f-8088-9eec31eae6b9","855270dc-15a5-4d49-8577-aaf2669a418c"
"Eriophorum vaginatum",25,"2c8fec96-45cc-4d64-80e4-f4615b311c93","78f1018e-aa3d-4eba-ba8d-0ba6712f83a5"
"Eriophorum vaginatum",81.25,"45e60b7f-0041-4029-a15c-a1929d96443e","bfd38169-ba62-4c64-9d52-87af3434a198"
"Eriophorum vaginatum",12.5,"39230ca6-8d21-4946-a277-42b7213e2a04","7233eeae-4db3-4eb8-9e4c-8eac27cbb1cf"
"Eriophorum vaginatum",25,"11701c2b-b9c8-42e0-a6e3-7feec58d8780","23cfd807-6a3c-40a6-95f4-09941cf97d4b"
"Eriophorum vaginatum",6.25,"9ea55b80-33e6-40ae-af32-d64340b9190f","c5ddfeea-3be4-4e7c-ad3a-fdf43d736dae"
"Eriophorum vaginatum",50,"a134468e-83e9-4c8b-a941-892e087d316d","f11f654c-f38c-480a-99f1-cf18587915da"
"Eriophorum vaginatum",43.75,"51ea1def-4b4b-470c-904c-265572c70825","10017e9b-a7ff-494d-bd82-cec096fc39af"
"Eriophorum vaginatum",31.25,"96cdad03-3bbe-4f29-82e9-a482016cf3a1","5de872bd-4d40-485e-8c09-3205059c0d59"
"Eriophorum vaginatum",18.75,"ecfc0857-7b17-4301-97a4-4404e908c334","277fe942-cd3d-49ef-bc03-73a7a7f83bd6"
"Eriophorum vaginatum",12.5,"62097894-fe60-4992-8ff5-0456222b8b4f","7c793e2f-4b24-48de-b170-a4f7969ede69"
"Eriophorum vaginatum",93.75,"bdbe02c4-5168-46cd-aad9-7ea1ac76d265","6120de97-1986-48c5-9679-743339c9b760"
"Eriophorum vaginatum",100,"b68482ad-a58c-45a6-9198-2ce171d98fce","21281306-4211-4737-bea0-75ae4ad09f3f"
"Eriophorum vaginatum",37.5,"01ee0405-cdb4-4d9e-bc03-61708c06a425","e003a774-c3a4-450b-af04-534330bb2d95"
"Eriophorum vaginatum",81.25,"9383406f-1873-48db-8ea9-da9132066763","bff7c2f8-e9a0-4e06-8f90-01c954cff0d9"
"Eriophorum vaginatum",93.75,"7bf7f15a-1ab8-4a45-8558-fa7a5bdf53df","f30b3ec2-63b3-46a3-bef0-281efb2e856c"
"Eriophorum vaginatum",75,"b0e5dbb5-d443-4887-9527-1b58edfe6f58","ad0c18cf-d7eb-4630-a947-5dc09d05d754"
"Eriophorum vaginatum",75,"8098f69e-15af-45df-a52f-8c31fcb2052f","4d32a922-d37c-4991-9c84-292c5228eada"
"Eriophorum vaginatum",6.25,"1434b3a1-ffaa-4d80-a005-27e66cba3749","3581e4cb-5cc1-4280-b9b1-eee62af2119b"
"Eriophorum vaginatum",25,"dfbf570f-154d-490e-99f5-599de9fd2677","a4e56017-9d39-4448-affb-f7a0b706d3b7"
"Eriophorum vaginatum",6.25,"e4726f68-ab54-4e0b-bfc2-5d471c3f5c36","fa1619a1-f8e8-4bb8-a3b7-bb38d5e325b2"
"Eriophorum vaginatum",18.75,"9c2f6101-db09-4a16-8492-8a825f0c69d4","635b4a2c-c833-4725-8869-1b8f059f006c"
"Eriophorum vaginatum",6.25,"5e742ba6-aad9-4dc8-977c-81b3ff48ef25","b1c9195d-0303-457b-9973-1dc7c8d6a22e"
"Eriophorum vaginatum",6.25,"e7f19310-9358-477b-9ce7-8f4d5d576a1a","fcfe8960-c121-4b74-905d-c0a90233b82a"
"Eriophorum vaginatum",62.5,"4c6f21dc-80bb-47f6-826a-4e58d8939259","ed94f553-bc76-4bcf-aa7e-9637aa7ec728"
"Eriophorum vaginatum",75,"993deb4a-190b-4715-8597-d52f71180cb6","ab90a185-6c7c-499a-bc49-d4ce02b5a4eb"
"Eriophorum vaginatum",100,"1c27e256-f578-4e05-8969-3a83dd50c748","caedf952-c465-47c1-b17c-403df7a68efb"
"Eriophorum vaginatum",18.75,"390bc0a4-3d7e-40b3-a5b8-7959992a99b7","ccd26058-2f2e-4d2d-921e-83c1a01dd97b"
"Eriophorum vaginatum",31.25,"641f9c86-68fb-4163-98a2-33bcd2c31f82","d5a2dd7a-f14b-4ee0-a4e7-07a96f5b2e8a"
"Eriophorum vaginatum",68.75,"b6cde3be-05b9-453e-beb1-db9f990fe58e","827551a5-0abc-43a6-afe0-05180302cdb7"
"Eriophorum vaginatum",50,"9d537f5c-11b8-4902-ba07-e01f33c173a9","36eef2da-d87c-479d-9734-8307099dcfa5"
"Eriophorum vaginatum",6.25,"5d224d08-b9c5-4242-848c-372554266361","d6d0ec59-e52c-46c5-8205-64a8f2344615"
"Eriophorum vaginatum",18.75,"95ba7ddc-4083-434a-a2d3-3b11db0a5809","21a442e1-1218-4afb-85f0-cdf80f4e9480"
"Eriophorum vaginatum",18.75,"5ce2e29f-e6b1-4bbb-85a4-02f06b5d0938","75c75344-c7a3-4f70-9fea-14c13be55341"
"Eriophorum vaginatum",100,"84f30851-0f6b-4721-aef2-a818c6e1118e","a03337a7-28e2-48e1-8d26-237b997cc9af"
"Eriophorum vaginatum",12.5,"5373f0f8-87c0-48b6-a3f2-b34a02419ac9","3692c9ee-bdd7-4909-891d-37e0ba349218"
"Eriophorum vaginatum",25,"3b26701c-6a07-4ede-bb49-2324d0a0e46c","1edab714-392c-433a-a2a9-0de2ee6a8921"
"Eriophorum vaginatum",56.25,"b0996fd2-7971-4086-9c69-4651eca6e74d","b89fb39d-10cb-4457-8dfd-5aa7683921bc"
"Eriophorum vaginatum",68.75,"fc007e99-9121-4458-a1b4-e5a584f1d1d7","51e74479-bd60-447e-9016-17e39636c922"
"Eriophorum vaginatum",18.75,"235997ef-ecce-455f-b37d-0781928b0d4e","04887b01-b28d-4ba3-907c-b2e0ccce36b4"
"Eriophorum vaginatum",12.5,"4f11f57b-8795-4b59-888d-f06febeeb057","8cc68bac-f04b-44b8-a6d2-35ca928d98b6"
"Eriophorum vaginatum",25,"570fead8-6e05-42bc-bd2e-7eb05744b127","9ed5dd78-fee2-4e09-8219-03f7a8f845fe"
"Eriophorum vaginatum",31.25,"f8c30e6f-7573-4556-8828-24d7a3683ee2","c3f68c90-7624-4eb3-af93-9c9936035500"
"Eriophorum vaginatum",68.75,"e70e7ee9-8d51-426b-81a7-867e62134c80","f0e397b4-d294-474b-9386-a7427adc678a"
"Eriophorum vaginatum",25,"d1244d74-050a-4b8c-b583-17eb5e48d969","7c534437-d16d-4f07-a4ba-637e6ebe9dbd"
"Eriophorum vaginatum",6.25,"ae53122c-6169-46b1-bc96-5e1fa0524b68","9cf932c4-8b49-430f-923d-cffe77a20234"
"Eriophorum vaginatum",18.75,"0766c247-779a-441d-b7a4-597e2b356b01","0401771b-5ec3-4505-b60a-0101ee93fd90"
"Eriophorum vaginatum",93.75,"700d3efa-6d28-42a6-ae2d-07ce992aaa0f","bde10ab6-cbfe-4319-8715-2b2977488bbb"
"Eriophorum vaginatum",81.25,"a6f23141-40e2-4d46-a079-2c39532d0f06","783fd46f-c304-4a6d-b344-0ab107b2dc64"
"Eriophorum vaginatum",6.25,"f92facb2-4182-478e-b8d8-c323d6647370","69d5577f-0120-4dfc-be12-3d5a242c8e04"
"Eriophorum vaginatum",12.5,"bf7353a2-81df-42d6-824c-2878c9ea652f","db9d7632-b7f5-4fd3-93a9-dd0657e6e0da"
"Eriophorum vaginatum",87.5,"d03fa5da-51f7-463b-a225-de538af762bb","b2f2c020-adfc-4b17-8a19-73d78f28ccf6"
"Eriophorum vaginatum",93.75,"36a7ab3f-a2c2-48c7-af5a-0b8267ec35c7","d55f535f-d4c5-4911-b934-fe3690330157"
"Eriophorum vaginatum",93.75,"533366ed-d6b7-42b6-9ed0-ba0343395d98","832f8e56-d4a8-477c-9e7e-f273a9bb0580"
"Eriophorum vaginatum",87.5,"15310542-708a-412f-96a8-31e575eac344","4b061741-2b01-48f6-8a8a-97908f77ecd0"
"Eriophorum vaginatum",18.75,"b8c1a327-53e7-4110-9e48-15a46d5c6195","d454ccbb-d592-4c48-9193-4bb672d4eab7"
"Eriophorum vaginatum",12.5,"7078711b-d7ff-4218-936d-54eccc7ac055","de557270-4bd1-44f6-96f5-a2bac1ecf94d"
"Eriophorum vaginatum",18.75,"a0d6abf4-542e-42a7-b9b6-a8b81045180a","9f6547d4-dd85-41fb-b7c4-936e0e3cd8df"
"Eriophorum vaginatum",6.25,"a2c372b7-e89b-4d3b-9899-da867255b0be","882d0c4d-d556-4736-a876-b76a2ed9f631"
"Eriophorum vaginatum",6.25,"8b7725fe-bec1-45ab-8dbb-2d40c50b511d","1c7a936c-2fd6-4d3f-a54b-a00a17180799"
"Eriophorum vaginatum",12.5,"f1d0338f-2730-40b7-a0ad-4ebe38e5c368","7de6a7d5-efb9-4c26-b299-f2d98fd5a3a9"
"Festuca ovina",25,"5587cbc5-5f34-4202-b9e8-f87381f64034","eed72ded-5469-4d22-8599-a41a0105af14"
"Festuca ovina",62.5,"b520654e-b5fa-4eaa-9e79-da865ceb758a","1a6b3ec2-8244-41e2-ae38-9d182c7caee9"
"Festuca ovina",25,"97266cdf-bbcb-4a40-957c-47019ee33e13","bbaa68c6-54dc-4a49-8e52-73bd7260fa34"
"Festuca ovina",37.5,"302b3e22-538a-4140-8ebe-280d694f2206","8fb16681-8998-42b6-8bd5-9787ed4763f6"
"Festuca ovina",37.5,"3267217c-9ff2-4ad2-9ece-7f62b1a15ccf","90033462-b597-414e-b83e-349bd2deb90d"
"Festuca ovina",12.5,"dbb2c838-72fc-48ba-86a9-04b84496471c","c527cbf1-7b64-42e6-8d9f-234acc84ce9b"
"Festuca rubra",18.75,"64014c49-a08e-4ac9-94a5-88f2289a234d","eda4de20-2f65-4f51-a533-0a94010788af"
"Festuca rubra",31.25,"72f9e768-e9e0-43e4-a5fd-e44ea3c9a729","13c7644e-a4ea-446a-b1da-2698917054f3"
"Gentiana purpurea",25,"e78c64ee-9a4c-4f94-be07-5bec9f4d76ae","e4fd6178-3609-4ca1-8433-201a3e1d91cf"
"Gentiana purpurea",6.25,"c6cf74bd-eeeb-4796-a99d-000a6ba600fb","e96a011d-9c48-408c-bd4c-1a27392f82cd"
"Gentiana purpurea",6.25,"095e1712-5ede-4ea1-a7db-5d5951ffc04b","f66c0af3-7796-43a2-a85d-4e01be84a260"
"Gentiana purpurea",6.25,"bd29b52d-878b-4b57-82de-0c036a20f8f1","9700284f-206a-4345-bca3-7ec179afe2e3"
"Gentiana purpurea",6.25,"48b77e04-a7ae-4853-b55b-86908c486af3","d27d68e0-a5af-447e-9156-377c75400122"
"Gentiana purpurea",18.75,"bd330ba1-c76a-4860-9e14-cbd93e66bd70","741c3259-00b5-4c40-9881-d093216bd014"
"Gentiana purpurea",6.25,"3b319c1e-95af-4eaf-bb12-76a1eaa848ae","ed829ddd-687e-46f3-aecf-f9cdd9c87a3b"
"Gentiana purpurea",6.25,"d727aa9a-0c02-4d06-8263-b3afd711823e","cc90fd09-3341-4d00-89a6-fee5b4ce58cd"
"Gentiana purpurea",18.75,"df1a6d75-153c-4c56-a6a3-674dc1690ecf","1b062214-e589-49ca-8f84-68283b8b5850"
"Gentiana purpurea",6.25,"e43d95c4-ea77-43c0-84a2-e2c3581889a9","3c2bf201-de0a-4acc-b7d4-0184bf700dd1"
"Gentiana purpurea",6.25,"1691d39d-12ed-4fd9-9e28-9abfb22313fc","ea11ef31-b84d-4eab-93ed-7b1ee8b21ccf"
"Gentiana purpurea",18.75,"871c5b1d-ea41-4753-a077-a130f0c53bda","1d8ce3c6-1c4a-4082-a388-3ba2a1cd16c2"
"Gentiana purpurea",6.25,"a7f9664e-c910-4cd7-8215-cd2f490a5ffa","a40027bd-b54d-4f13-bc91-67946550255b"
"Gentiana purpurea",6.25,"4402bd14-1952-4f06-b29c-1fe538d8333d","be931fd7-e5f4-43a3-aa6f-aacddf8d881a"
"Gentiana purpurea",18.75,"3f81faa2-3ef0-4cf0-bb58-18d0ef7ec134","079b7f82-74d7-40a0-aa10-aca117052ea3"
"Gentiana purpurea",12.5,"9c2f6101-db09-4a16-8492-8a825f0c69d4","a61410b4-7351-402c-ae95-76e98c820b8d"
"Gentiana purpurea",6.25,"6df93136-fc24-42d7-9611-06694e8f4218","a2a55781-9067-48c7-87a9-73c116095311"
"Gentiana purpurea",12.5,"0134ff14-7817-46c4-a4cf-95a88848f057","e8f80497-a2cd-49fc-bdcf-579ccc710685"
"Gentiana purpurea",62.5,"a0d6abf4-542e-42a7-b9b6-a8b81045180a","7c1eb5bf-d7a6-47a3-855d-5a4d3d1b84fe"
"Gentiana purpurea",6.25,"21a312b0-0811-428b-8481-ac0567e3fae0","0b3b734a-b155-449c-92b4-93e35eb2201a"
"Hieracium alpinum",6.25,"cb8e14c8-88d5-4c46-80c0-65c827ff4847","29d771af-6e41-4095-a963-f8276721f2f8"
"Hieracium alpinum",6.25,"eeafd7e5-7605-4fed-82f9-9e1988e18594","c0b8eef7-f649-4159-8a61-9bb16340e73a"
"Hieracium alpinum",6.25,"228f1574-0dd2-40bc-8a50-cb28dbc5d450","18fd20d6-7552-4684-84d5-d1b65c362f69"
"Hieracium alpinum",25,"261499c9-0e41-4c27-a447-6a3a969692a3","c277fdc0-59aa-442d-9453-28039bc79539"
"Hieracium alpinum",6.25,"58a8e4b1-9f8b-4dd0-8c81-77a9494979a4","dcdec783-b1bd-47b5-879a-f990688e4e61"
"Hieracium alpinum",6.25,"862bf73e-29ac-42a0-819e-f66a361748ee","cee64012-5545-430c-9b4a-6da941b61c3a"
"Hieracium alpinum",6.25,"1f76467e-ed52-40b4-926a-2cf0897c0556","fa261912-99a8-40a1-ac76-cb0f7c85771f"
"Hieracium alpinum",6.25,"86dd919b-06d7-4c9d-bd70-d5cd07ded92c","1ec54bab-c63e-4078-818d-ea7bd69a975d"
"Hieracium alpinum",18.75,"daff3fc5-8f93-459e-ae53-4bc14a0943d3","415543cc-b268-4f79-8cd7-0a25ddd0918f"
"Hieracium alpinum",6.25,"2c0c36dd-70d8-47ad-a4c0-6317aa58f994","b9cdeaf9-7243-4c8e-af27-ac2e8aec3795"
"Huperzia selago",6.25,"17847dc2-33bc-4720-ba4d-446ab1e21075","44599ff8-f6e5-4cae-907b-871c57f1c11f"
"Huperzia selago",6.25,"82d42dde-e8db-46c3-9cd5-6700211973cb","821f73b0-0c02-4400-a0a5-287afeac5786"
"Huperzia selago",12.5,"5a5f5373-8760-4cf0-9aec-153b95d00cf8","28212c5a-804f-4f89-800c-dd2a1fe390a0"
"Huperzia selago",18.75,"04010405-1604-4ac4-9bed-207e0419f786","c788d15c-6caa-4757-bf4a-2e45c8faf877"
"Huperzia selago",12.5,"f2505609-3050-4b16-93df-fe779c80feac","ec23ad2d-fe7c-443c-8255-24975987581e"
"Juncus filiformis",12.5,"2e5b568b-e0e4-449e-8581-2771f6a1b204","90530491-8b77-4ec7-a69d-f43ba3152bb0"
"Juncus filiformis",6.25,"fd7558d1-bf68-46f8-92c0-9f1d184842f9","7e236d0e-c7ec-4246-882e-a10049f271f3"
"Juncus filiformis",81.25,"4c92a89f-ab94-48a0-835a-c8a2d5768a26","55cab358-338e-4f8e-b6d9-f938c4418701"
"Juncus filiformis",12.5,"4120e6c9-5f58-43dc-993f-65e2b542316b","ef750496-5e1a-415b-a915-a7b8a7f3f9f9"
"Juncus filiformis",6.25,"0af953a1-4556-4c9d-a176-5c532829cb5e","336fef5a-412a-4ac0-9a91-0cb72caf43d9"
"Juncus filiformis",25,"18be490a-ab88-4466-a770-c9ef89db01a8","6f153bc8-06e6-46af-9269-ac3503309ff3"
"Juncus filiformis",37.5,"ecb3e0ca-3f12-46f1-8d06-8aef9cdd79b1","549eba6c-93d4-4d74-9728-cc6eb78c0278"
"Juncus filiformis",6.25,"40b96c59-a4e5-4509-aed6-b52f641bf26f","50c3d801-c28c-467d-a890-9d757c5f581a"
"Juncus filiformis",75,"aded965a-0f07-428d-99e7-617bfccb1df8","c71dbf26-9dd1-43f7-9402-c0e1e7aad866"
"Juncus filiformis",12.5,"ef6c126e-8e4f-44fd-adcc-a6a3ba708970","89f72e14-512e-4366-a62b-a3293f7199b8"
"Juncus filiformis",37.5,"f6c37491-c77b-4160-aaaa-a1707ea9ad8a","1d4e84bd-fc5e-4f76-8676-06d4aef03017"
"Juncus filiformis",68.75,"76132d05-27b1-40c5-bdaa-24ccb53cc631","b5040aa1-c399-409d-bd8c-9a59379c2055"
"Juncus filiformis",37.5,"78c84f21-4733-4b06-a5b2-4fd677455cc3","1feae3a3-67bb-4fe1-9e67-db7e9297bb82"
"Juncus filiformis",68.75,"a9db8e92-70eb-487d-8b29-4c3d5fcfc549","8d437ec6-a3bc-47ad-86d5-d72c474a35b8"
"Juncus filiformis",75,"21b3c712-d8d7-4169-8d6d-646ef050ed65","67ce29fb-7e49-4057-a3ab-f6e24204f5c6"
"Juncus filiformis",18.75,"3e4c7f30-843d-4be5-bb0b-80d9f82933b8","650e5f56-7feb-4348-99c4-b01c2ade4dd2"
"Juncus filiformis",31.25,"17ab702d-214a-4dc7-8bc4-e30145a28478","ba3605d7-99a7-46a9-8280-c985ac7a7eff"
"Juncus filiformis",43.75,"cf60a7e6-7281-4dad-9af3-f33f23cd4c21","dd22bacb-4ecc-4e14-8d32-26e4b650a232"
"Juncus filiformis",37.5,"9693ed4b-b982-496b-b866-dc091cdda00b","32e246d3-3e2e-454b-be92-a6c62ebbd155"
"Juncus filiformis",50,"545465d8-34b4-42fb-88ae-d2da7a1d5236","78712317-0777-4e91-8df7-f0dd7f935404"
"Juncus filiformis",50,"ec53e0d6-4fb1-43c4-8d61-8b97f65a236c","327cd963-8175-497c-b94c-58bba6285bc4"
"Juncus filiformis",50,"24d9dda5-3980-4947-a024-1a4710484d82","45f8b0eb-5f28-40bb-a2cb-695190e2dc50"
"Juncus filiformis",37.5,"69eb0c8a-6b35-43ca-89be-ed4c70b722b1","68ff4aa2-5a2c-418e-8ade-5d3d82b6e218"
"Juncus filiformis",37.5,"58c54365-adcb-420e-8f9d-6a5ee15d72f2","d620707c-86c3-49e7-9135-b99e1c7a9cbf"
"Juncus filiformis",81.25,"9344a6fd-eccc-4735-8e2a-cf113b3f399e","27efb93e-d1e0-42fb-b6d9-4dcf97f82fa0"
"Juncus filiformis",68.75,"56669bd5-7c7b-44f2-aa9f-5b2b7a860373","8d05f206-7cf1-40e0-9b48-d1a1161ee45d"
"Juncus filiformis",50,"a2fbcdc8-eb6c-4d43-8dc4-81789659598d","2bd20b12-b810-4cc2-9bb7-738676fb134c"
"Juncus filiformis",18.75,"265b3967-b63d-47c2-afe7-c6dcdd21db6c","7cf495cf-2174-498a-831c-4ca129cffca3"
"Juncus filiformis",12.5,"85f65506-ae2e-4081-99a5-6c95f9c48520","74963d6a-b9ed-497f-bd51-0b293659508c"
"Juncus filiformis",12.5,"b5d61105-1749-44c6-85da-56e467b19aec","fc62ba99-8f70-478d-9f6e-a0832b34ecfd"
"Juncus filiformis",43.75,"da880f9e-f179-4a2a-9a08-bef08427eba7","1ff404fc-8ab0-4df0-be4b-c1cd5284b938"
"Juncus filiformis",25,"87175160-31c4-4bd9-a776-f29bd1f9d194","12796bb9-776c-4855-8633-fe81c549e1c0"
"Juncus filiformis",18.75,"bb292550-9e1f-445a-9907-022dc58199cf","36734771-a6c4-4957-a05a-f87ccf437fbf"
"Juncus filiformis",25,"c5833987-df55-4a38-8fd8-eb764f980d44","965a82e3-3ede-4621-97a7-1437661b8263"
"Juncus filiformis",62.5,"1e358e01-8fdd-411f-84dd-45e70e86d438","96cbaca7-a3d0-4917-9b9e-b082e85fcb35"
"Juncus filiformis",6.25,"e4dbb62f-b787-4661-80da-283eee912874","dc5e5cb6-5646-4379-b4a6-b47af6d83522"
"Juncus filiformis",50,"dddf4adc-04fd-49eb-96a2-1eab6eb6624b","44091ad9-ad4e-4620-8a24-922ba9f19db5"
"Juncus filiformis",6.25,"40285060-4801-4cf6-96da-cb9469d0ad34","c96877b0-8ecf-40a9-985d-0e6f5ff704ee"
"Juncus filiformis",31.25,"8024690a-25ec-468c-95f2-94c9e43dc967","49a9cbf1-760b-4a06-8106-bdc7ab443874"
"Juncus filiformis",6.25,"c788d230-4a34-469b-9218-9aed029d0f53","547040b7-e533-48e0-90f3-99815d14dd64"
"Juncus filiformis",6.25,"530d7bf5-4ece-4f07-8bc9-1577d0ac90cb","24bc87c9-0483-4e58-80e8-037e9d5735f3"
"Juncus filiformis",6.25,"b8f46352-8ff0-45b8-8450-041a8eb7a3a3","7f4d402d-04ca-4e5c-b01f-9a011936cb9d"
"Juncus filiformis",18.75,"1f753901-46f2-43e7-ae67-d39893e585b1","eb5ab66d-62d8-4012-9d52-9a63b8895483"
"Juncus filiformis",6.25,"75d433f1-ad02-4690-9d39-849c793ad469","2da6537a-80d2-4c87-a2af-4e6288d90de7"
"Juncus filiformis",12.5,"995f82a1-d36e-4ad6-9d1b-4a3ba011c5aa","2de17069-a54a-40e7-86d3-dca004c5b9c6"
"Juncus filiformis",93.75,"14e1a388-4fba-4634-8f6e-65354ef33fc4","42ae5cc2-a7bd-4113-836c-1fa14c2428bc"
"Juncus filiformis",18.75,"2312dfda-2d89-449c-8049-092f46b58698","aba72763-b843-46b9-9e8b-0a953815b312"
"Juncus filiformis",6.25,"f169b88c-8e82-464f-ac16-e4c99d1d7fdc","3bc28ccb-fdfd-47b7-bc78-3af1d5bd6df4"
"Juncus filiformis",12.5,"b58d020e-5fff-4ef3-ad69-a63c6bd7ed55","ddf33b41-39c3-4932-8bc0-4e8a0dc20e27"
